,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
16,6.137234724507962,6.140212745156024,6.139034063914365,6.144521233635914,6.137246906757476,6.136191567840769,6.132667152223724,6.134269636438665,6.1323786638745155,6.1352086714036655,6.134452755474211,6.1349097714327545,6.131522240268186,6.127102383888725,6.12606884578179
17,6.136830464688653,6.134976075011381,6.144070486619199,6.137103828242381,6.135998107603049,6.136768326884739,6.134074673616326,6.132139151412363,6.134719120035882,6.13343987448557,6.135081907024098,6.131097136568183,6.132754475609375,6.129652337888693,6.127877842782108
18,6.1363921442812295,6.141126571490208,6.136925684047842,6.14029570503251,6.139967465301434,6.139931266923808,6.137674399538341,6.136103276583783,6.134466312580593,6.135888870271007,6.137442040755916,6.134774742801007,6.132934651462147,6.130392587296029,6.127471384220823
19,6.138540221584532,6.139683310245849,6.142466212064495,6.140174599972674,6.140356325362964,6.138193338029193,6.138793372283283,6.139458754956273,6.14021049877495,6.13525768010957,6.140299471493851,6.138787831212319,6.134619423298719,6.133674888517641,6.131453301278806
20,6.144815539188112,6.144582304206644,6.146435093659999,6.146079694162156,6.142936740738633,6.144461879885901,6.144874725976624,6.145308607458521,6.1439560538905384,6.147597757273633,6.144916272820921,6.142427876243136,6.141673734864638,6.1393991274254525,6.1397325436863035
21,6.147859152404199,6.149026650840375,6.149395878523084,6.149699544156077,6.149254335458481,6.148490525701703,6.150211351611143,6.149623351383192,6.147359172548037,6.149739656592593,6.150858229056576,6.146123188637201,6.147579981328129,6.143497885787819,6.144305438433986
22,6.154858150098431,6.156860140147122,6.15599137711785,6.157231986773965,6.15530604899175,6.154110435075402,6.151281982612107,6.15387650712427,6.151274453620909,6.15326007479944,6.1534505135864626,6.156598180533202,6.152269028569493,6.150397712579231,6.149041732392559
23,6.158277009143692,6.159739262974548,6.159943259179321,6.162384857646584,6.161111417713433,6.159864759803975,6.160400783938162,6.160473995897653,6.1577936997980425,6.15843488174641,6.158349479647533,6.159030472056116,6.158522082842518,6.156926234533334,6.155540938332258
24,6.165773125087167,6.16868181475087,6.165986501029638,6.1680432984732905,6.167608457294752,6.167871609725138,6.166484385066122,6.167349103282661,6.164262641221588,6.16478506499931,6.165823163357065,6.1681958394539835,6.163439343879224,6.167239817014049,6.16087918318515
25,6.1707352549556935,6.174647996539439,6.174219970286067,6.173315466679964,6.173803626177744,6.171804228738441,6.172968115593125,6.171076544624366,6.171275766270874,6.17082787984142,6.169258504119901,6.1696357014715835,6.169055990116635,6.1679981791054885,6.167202501689058
26,6.175323596974943,6.176892398042938,6.1767101831098286,6.179837975632719,6.180959294954511,6.179458190593905,6.17700265557768,6.17540200550467,6.176162263243963,6.173936628161596,6.173239865661068,6.172636128956658,6.171649443332191,6.171950102866006,6.170047631896169
27,6.181199429659585,6.180910634261652,6.1833256798183704,6.183592045827852,6.18518282857358,6.181807019027887,6.182601227371618,6.181402487294419,6.17977320963155,6.1794727875309725,6.176285069296862,6.176773243774265,6.176058957115198,6.176927547520119,6.176425358633565
28,6.183468280851419,6.184652141578034,6.186413470044988,6.186172928648998,6.187072982303833,6.1850293907449885,6.185518696820738,6.185608276777159,6.183077975657457,6.183617625060183,6.181534311120614,6.180801994950255,6.181164704824155,6.180882276564031,6.179939178036694
29,6.188365410499144,6.190553173130219,6.190072168868366,6.1902099989025325,6.189874385480432,6.189274403684163,6.190269577135843,6.18999742340722,6.188783115095679,6.187647790174834,6.187432001540326,6.18680601484198,6.187648637871132,6.185119359626735,6.185752212032434
30,6.1369078981441145,6.142449245540646,6.1441893876725935,6.139206163768853,6.141760494791334,6.1386627970195615,6.1393170640226,6.139888188868946,6.137250053339709,6.136379213833557,6.1395769587862485,6.137054374513228,6.134203968758455,6.13164164684261,6.129914060638491
31,6.137021783508034,6.136532134732412,6.140484013740861,6.141214556366218,6.138637155294156,6.139027631875922,6.136447372464092,6.138305018940041,6.137841487314237,6.136920642676477,6.132131993685558,6.136876517578574,6.131430691809132,6.12939612290079,6.1299728469836525
32,6.1344650195571555,6.134264699528421,6.134765136915661,6.134133535411372,6.1381337107297185,6.1340107521097105,6.136446499679181,6.134052044151558,6.1336878616767185,6.132316563239596,6.133721195918174,6.133930712020992,6.128487928398436,6.125120837754653,6.126552613368727
33,6.1316055524396464,6.13513018086462,6.137219544124817,6.136696568671784,6.132808365103718,6.1352265563829205,6.1336870625564055,6.134553529338581,6.133468677376836,6.133986926869044,6.133879389523426,6.127444769652693,6.127708689047194,6.12634366766492,6.12794755994651
34,6.137601340706791,6.139253590065152,6.143445072353777,6.139578894934582,6.136332309894575,6.138518667297925,6.1362911323529765,6.1390947637729285,6.13743305900876,6.139333329637777,6.13832215258347,6.137058534967092,6.133032197140924,6.131525341274083,6.128382925214701
35,6.1430277772395945,6.142326662893967,6.146159340843218,6.142137997702355,6.1417681243842015,6.139931443308078,6.1436580461514865,6.142841978159959,6.1413864485698735,6.144205493953603,6.140170471686694,6.138615813698498,6.141153349586442,6.134175098707092,6.132804623398995
36,6.145346296047952,6.147806445424296,6.147916465627228,6.147505212671462,6.147670063892236,6.147599946315829,6.146247329636263,6.143464423113633,6.146082289517172,6.14758411880031,6.145601171703069,6.143312711895983,6.142536676396131,6.142476743173454,6.1420922052184075
37,6.150848270240586,6.154155267023613,6.152321677757422,6.152290610379773,6.155181697826519,6.151624715387308,6.153000597799794,6.151796268241139,6.152179637469489,6.1529554429041635,6.149898229626505,6.150869785726249,6.148886653484761,6.149489057996517,6.151369000846177
38,6.156064930233829,6.156807023336699,6.1591121827566235,6.160054099189538,6.161076457675109,6.158028666884019,6.156461343600636,6.156329379565311,6.154685001791984,6.156064222041922,6.15758018956301,6.156469405288497,6.156357064606726,6.155202802981021,6.151685495593192
39,6.162091893520558,6.163778550910302,6.164534345524402,6.166970824808537,6.164311509544326,6.164383797183097,6.164305515650516,6.16309956773715,6.163281118817126,6.161580718479479,6.162424476312583,6.159837374117144,6.1619223226047,6.161249045317299,6.157656683112461
40,6.167178946402275,6.168640548263501,6.168248528336843,6.169299238278072,6.168648883081511,6.171426429964557,6.166502131411207,6.170795886652165,6.168227785809156,6.166572310512546,6.168249000813844,6.1667965044198505,6.164904565550052,6.1651436467758405,6.165878032728031
41,6.173782761934013,6.173872164751639,6.173422487447956,6.174179020871814,6.175579792829533,6.172768428956715,6.172504432443063,6.170780092736512,6.171445778247478,6.171004740994437,6.16960075007474,6.17185706879072,6.167809457857657,6.168381844525214,6.16776989003142
42,6.176178795997507,6.178422137293934,6.177499383527359,6.179516419341576,6.179848865201162,6.1799832360298215,6.178944329302999,6.177460384207274,6.17609015432978,6.173901712065828,6.174311659247289,6.173829540441189,6.174980100265753,6.172458666099903,6.171492640788633
43,6.183032571388209,6.18180066346789,6.184613720066706,6.1843731084188684,6.183847483292517,6.181474149374547,6.1824768683170195,6.1828478356480545,6.180677016241973,6.180342573269719,6.17965364694138,6.180843747300097,6.1783974968202395,6.178225683055858,6.178827186042347
44,6.185533852433343,6.185701568954837,6.188699852519108,6.186803171018342,6.185747526339683,6.184647865753604,6.184415627078531,6.184659757584971,6.184951733308549,6.182905145362382,6.1838922438985655,6.182169483260663,6.181221574726115,6.180775728201183,6.180493898707979
45,6.138742479280601,6.140912006619371,6.143593304927293,6.141412145484614,6.1398503546750804,6.14291099801281,6.142382635271228,6.140626026965235,6.140374570074498,6.14017962526241,6.14468031331942,6.142337350864782,6.138628898955029,6.133731040469461,6.132925833335131
46,6.13860128500977,6.140766901357065,6.139550731080716,6.142441003881226,6.141145021102752,6.141608650568462,6.139143133451829,6.14136216321511,6.1346507957242515,6.139208386503177,6.139495564810589,6.140000766377072,6.135288935555283,6.132859696468578,6.129312342582383
47,6.136213492324364,6.1360667320463795,6.135760403169569,6.137251089441373,6.140862136358242,6.136990528543889,6.131932334192956,6.134404916248052,6.132889649280769,6.13759578751588,6.133113773993372,6.132593204985338,6.127256152474088,6.128545883777252,6.125299130693869
48,6.134270713039322,6.136657945683135,6.139926993169588,6.137405558826083,6.136277475100968,6.133117527349563,6.136088575015228,6.134070871588306,6.131496744771352,6.133505718381827,6.134162201422697,6.130953543063958,6.129749907420073,6.125318625433509,6.125001218247087
49,6.135434280202747,6.137894888144098,6.14134088894683,6.139484189565123,6.133585145047889,6.1400532076911984,6.13386356985515,6.135555415547445,6.137837084797709,6.134331010549788,6.135112778397549,6.132335723949684,6.128713606017562,6.130490313368238,6.126364890023693
50,6.143489272676775,6.141995391965859,6.144418338602938,6.146228374127939,6.146441942521887,6.139138117985947,6.1391231003220055,6.139120105038855,6.140265871569603,6.141471315785094,6.140381518455055,6.141177944242509,6.134759055723934,6.13249751945484,6.133313042000635
51,6.142827003392494,6.145781588682137,6.147071094078592,6.148340876463849,6.148905063218443,6.145677144152173,6.142897005224729,6.144816692755639,6.145847236690482,6.144779039859114,6.140891203000117,6.1438798715259075,6.14370492321683,6.139044543479635,6.138322272722172
52,6.150127962723553,6.152404311199179,6.153321774580013,6.1531283490471935,6.151043628861019,6.15391808566512,6.15393651659618,6.153178185424298,6.150857838116859,6.1486902349066845,6.148115153833969,6.149913445729859,6.1513107803609115,6.1497163088245275,6.145921065279897
53,6.155226862502903,6.156038387858664,6.157130046936874,6.158393848046681,6.157283203426684,6.155136109983173,6.156789416878047,6.154881744967975,6.1568220358076,6.155313450822688,6.154165204419424,6.153300370769996,6.152776122051702,6.153886042201348,6.15016499603679
54,6.1615996635855685,6.162576025468097,6.161330600469493,6.16438721966008,6.163910082949028,6.164590055215152,6.16282640032234,6.161361653760077,6.161196592127841,6.164488472509448,6.16043117993811,6.158487978641125,6.161997985675605,6.161094112760968,6.156877403561936
55,6.166888667066424,6.168859314019038,6.1682586035515135,6.169685271865056,6.167824069466049,6.169472184024758,6.16748500594949,6.166566698297615,6.164661458278073,6.16614328435482,6.165877794806918,6.1659887502877995,6.164332318374039,6.164719908320183,6.161538598242587
56,6.173352432763817,6.172984446475718,6.175317434695199,6.175267808486978,6.172561513011662,6.172299433504819,6.173636996985361,6.172899953511668,6.173114239106442,6.17140740653612,6.170903810356906,6.1714929029497005,6.170991592315253,6.1686133778196215,6.166399783649605
57,6.176778245524787,6.178980254938295,6.1817512954949025,6.1797538161657375,6.179062583261731,6.181561414166846,6.176288373286908,6.17897004728631,6.177452686841101,6.174828556605374,6.1755714014274155,6.1745258695915295,6.173755863273137,6.173696980466061,6.172475923467632
58,6.180648967046285,6.182533085480541,6.182896692845317,6.186903959329499,6.185350299746359,6.182019382187178,6.1835639492078975,6.181246835364356,6.180886528347201,6.181598687287092,6.182379620971124,6.178976281016663,6.1788469344281065,6.1786225682903275,6.176217217497049
59,6.187277363248797,6.185395096284761,6.185482634973154,6.186538251146806,6.18645807882763,6.187201546702822,6.186094793196443,6.185373789781889,6.184946764817331,6.184928978518558,6.183736684808762,6.182882125891393,6.182295421322106,6.182101673305274,6.183684992148965
60,6.144711585935435,6.1444911149187,6.14325208116394,6.145826575641953,6.146738057667939,6.143819319003982,6.143933478406702,6.144518320127239,6.145731312095721,6.145338823545182,6.1447008858976915,6.141840916589979,6.142237721285971,6.139229238648318,6.137059630075171
61,6.1390558466129415,6.142622862354663,6.142563771588584,6.145074566197369,6.140289876394948,6.136640536413254,6.14031716015975,6.138060390373956,6.142232227709829,6.140178214560818,6.138889275332592,6.137143223666937,6.134526439949746,6.136821130552453,6.133438866839227
62,6.1363538467739405,6.137552897679235,6.142223320122821,6.141510861813486,6.138899376282243,6.137959330701668,6.1362334103989555,6.1349472880593865,6.139361367880242,6.139577851774621,6.134417066107955,6.133294931821959,6.132398497421713,6.130164003809722,6.12787383405364
63,6.135026561963593,6.140158620358581,6.14117370670785,6.139324698470458,6.136151050347987,6.13890073621465,6.134479868826515,6.136747162707428,6.1425988675847165,6.13697781925947,6.133503055183584,6.134689164328317,6.134252106192653,6.133202251102078,6.12886319354116
64,6.136679585579373,6.1377404582431385,6.137134960781516,6.139190374838715,6.135903483199609,6.139084499434073,6.138221282667708,6.138737563880483,6.137849032282674,6.138315735592226,6.139344096361999,6.135479038974437,6.134329425962637,6.129748981551618,6.1282070693669
65,6.136698672864079,6.140322475698972,6.140421634269751,6.14356989334885,6.140047309675746,6.135260595774473,6.1369408655085795,6.13945675818202,6.139335541512522,6.1378612500260346,6.136957961014371,6.137593505774032,6.134804160920837,6.130775306503027,6.1296288761113855
66,6.142875152050991,6.144300093753658,6.143135743278291,6.148932659149329,6.1487283543633975,6.1467197802753155,6.1431056254585235,6.142904968194729,6.144013551318101,6.144879500799514,6.142980009030531,6.14316578814941,6.140354728542532,6.1410098041527545,6.137374952930052
67,6.15030829701142,6.150584907777189,6.152888545013016,6.148890759158723,6.154792850368037,6.149673918354422,6.1484630420369815,6.148415965406266,6.148826936714575,6.149982167325496,6.150765501880503,6.149486211178268,6.1469669323945615,6.146528379754009,6.144272899662272
68,6.156090229849062,6.1570465820669344,6.156808233230458,6.157820980510649,6.1592323269664195,6.1592910998627595,6.156653110949348,6.155808491790004,6.156833433311673,6.154375376888391,6.1583217434256,6.154802528074323,6.154559505484408,6.151822084221167,6.1501501979915805
69,6.162115018233021,6.163776237060365,6.164219379031684,6.164457451988665,6.1672487565054,6.164895765395953,6.164817767192116,6.163979039695693,6.162371633536512,6.161926630088497,6.1624236760564735,6.159632706161085,6.1582662839376185,6.1608891690333865,6.156596089709026
70,6.169052811707086,6.1717367829084395,6.168607064896883,6.170125697753062,6.170171365314986,6.170101341644374,6.172082524644725,6.168772058591229,6.166144990279021,6.17000034102207,6.168539073680563,6.168350190833715,6.166126921411374,6.16616543335258,6.163636096158278
71,6.174371394452878,6.175562862246246,6.176525166888775,6.177896654255297,6.174637083925257,6.176574858018142,6.174199810861179,6.174038431638214,6.173355368303422,6.173213057620194,6.171507379097914,6.172823777887386,6.172660377382525,6.169589384783161,6.169474192060353
72,6.181059966280708,6.182151274732232,6.18234225052328,6.1864047047387585,6.181409555831822,6.183091290887869,6.179947413292462,6.181367298626095,6.180107350429558,6.180462008092639,6.179296558993227,6.179537956451782,6.178912059439412,6.178633096637495,6.175518325692155
73,6.18613232044713,6.186918710479987,6.186885734939574,6.188054083121505,6.187242791961097,6.187003879053305,6.186855617895131,6.183795061951051,6.186164104649422,6.183681622310031,6.183465734902181,6.182584484600528,6.183033280719251,6.182384832109316,6.180480876644884
74,6.190044166966305,6.189920670427881,6.191066383757947,6.19033683555968,6.191893234393513,6.1919769764163535,6.190251328399264,6.190774860734468,6.189944883313328,6.188208244431452,6.186753898409953,6.187449755326337,6.1882993249429665,6.1863074496472565,6.185281100772348
75,6.14667960928011,6.147269460964592,6.150201351398578,6.149763371408518,6.15098901736726,6.149094145794565,6.1468265440225975,6.150302420590398,6.148098376810094,6.145786851097105,6.1498370734083325,6.146760108808466,6.146029939923352,6.146741829111505,6.144051745329682
76,6.146536434094171,6.147478037877087,6.14724117912077,6.145855303425634,6.145451019548691,6.145418345548193,6.14156541469449,6.1432778851141405,6.143389960031253,6.145714815694761,6.14663709487669,6.139154728184044,6.141880963497894,6.1407051762376375,6.136612572409917
77,6.1367370863523645,6.140594645525035,6.145089796604843,6.146350944971332,6.139443296936959,6.139475916470858,6.143369539216984,6.140510060113129,6.13642492283272,6.139221416128112,6.135469536908253,6.137392912939851,6.13435830343991,6.132738552769234,6.132040150225029
78,6.14060796121037,6.141381157447425,6.1419307618816985,6.140424932938366,6.142776870322278,6.144254599200064,6.138955957589482,6.145793687939428,6.1422042476159575,6.142541735729927,6.142327830479501,6.140333443036156,6.139768960959699,6.13483386148386,6.1329393660583715
79,6.136623617023181,6.141354699059865,6.141353576936462,6.141049743321324,6.1383690571224845,6.141827929576439,6.137891964266595,6.139657285883787,6.141132854405002,6.135817151102532,6.137099720623416,6.141810439664597,6.135173120482954,6.134585170975253,6.133063121742357
80,6.140665668308426,6.140560371875483,6.142903530991259,6.143944479941908,6.1417442461927605,6.14170876493941,6.139423479700184,6.13839473349845,6.141208295942974,6.142251422263262,6.14041659475773,6.1408919741111925,6.138675769410631,6.138380905273749,6.134079026791581
81,6.1435537283556725,6.150033600725328,6.145132754951838,6.1451918831101855,6.14682189280154,6.144088527092143,6.140209040226562,6.140922993408933,6.143441559394887,6.14195046949611,6.1440542684938775,6.1418709771012585,6.137753030441981,6.140664930600071,6.136028986166787
82,6.146493122303704,6.148499786828831,6.148197880490265,6.151877496662032,6.151706228527885,6.150375992288699,6.148600037604614,6.149188410015203,6.147536476499728,6.149155658603022,6.144887319491672,6.14503015433137,6.1447442911056385,6.142807510453391,6.139584338603068
83,6.15448022801011,6.157669601009578,6.157355499374335,6.155877366193711,6.1608032319621335,6.155868450768879,6.154868181849867,6.155974741460644,6.156352343587307,6.1565275658559715,6.156739511027256,6.159620019336282,6.156131081134186,6.157472640448385,6.150508323282117
84,6.162402407372525,6.162939437870611,6.163852576826308,6.164674567298705,6.16377963525867,6.167613243433485,6.166434625248679,6.163073492604561,6.162025382666265,6.166757202295414,6.163787336214204,6.162469575744996,6.160288382443001,6.1592792089207,6.159982596042059
85,6.17307825426648,6.172260809045786,6.1728035932967495,6.176403102396617,6.173648344759522,6.172012827325316,6.173504240210829,6.173185818212085,6.170184049729828,6.171076606598803,6.1721813901053135,6.1710646832141345,6.168567465266471,6.169737587325007,6.166864731363003
86,6.17904824771441,6.180785282767779,6.181916471557002,6.182273702835585,6.182064192691665,6.182285374631343,6.178169084045971,6.178609866793004,6.178730780199674,6.179851474517446,6.178698334906241,6.177217297613187,6.177034566005649,6.1736997468508825,6.1748192795472585
87,6.186198275914537,6.185309691053343,6.1892855800167625,6.188187930482108,6.1892242178071655,6.188264483005509,6.186976437535352,6.1899422911985145,6.183869027786234,6.183132145634506,6.186459360050484,6.1831002796019385,6.18334854286691,6.182989242645299,6.181179145574466
88,6.193692291062067,6.1921196611739875,6.1954557452687755,6.194398670507587,6.196640683030186,6.192000300703744,6.193394468287025,6.192458244950293,6.191399565436637,6.19266549760239,6.19241780573526,6.191553808710639,6.189645560345354,6.191819642148667,6.188996069039127
89,6.199050554022551,6.199873535655592,6.199745509095895,6.202138369208948,6.199098846920246,6.198695126508311,6.197996725195943,6.199651836507467,6.197688399741865,6.198445287690297,6.196810306821003,6.196314574198913,6.1952471849817945,6.195027700356204,6.1952111929594045
90,6.15284212401682,6.153092697019898,6.154220227774177,6.158654432962218,6.154414493906391,6.152528604681251,6.155050823228246,6.152975705921379,6.152842500084187,6.151798832576636,6.1530747758970525,6.1532875893456245,6.150650790758402,6.150686417052116,6.1503727719830374
91,6.149632216130418,6.151943757803526,6.154319563570422,6.15105584840193,6.151306938842159,6.150223296750251,6.150220666068581,6.149073031146361,6.1488769812053965,6.149647283318677,6.1516022101713626,6.153941290737311,6.147658185464545,6.146595545932654,6.143100114214868
92,6.147797528576707,6.145662391026716,6.144893380559495,6.1476831421868585,6.1468916370600715,6.146160823287403,6.14552889963486,6.146377866050105,6.146219891706372,6.148132181439158,6.14584478633094,6.1449282396331535,6.145272564515707,6.144902227034984,6.14234796526595
93,6.143024136862844,6.1439696639686705,6.144485695399905,6.148351910173126,6.144416142749196,6.146544408836168,6.145210170252329,6.144395516727605,6.146690809919647,6.14496725089289,6.14385008937353,6.148162529399989,6.1417983326018755,6.138080797618253,6.1406278225109
94,6.144892779693652,6.146983129645687,6.144617943780115,6.147355539895556,6.142579663585885,6.143332216803213,6.144458972661598,6.14110450575255,6.146201160399318,6.14541492267225,6.143644910518671,6.142228435633448,6.141266804170452,6.1383964615459865,6.138617047424981
95,6.14382663596721,6.146455486693829,6.145998157398379,6.146178801713345,6.146714746965425,6.143359692025018,6.142397799795708,6.1454363826140685,6.146244727454973,6.14071320116244,6.143687855520138,6.1410405747096,6.139791020289772,6.137502680161814,6.136368479849687
96,6.1433240702094505,6.146107135483612,6.1449947617468625,6.146483392770462,6.146858886225701,6.143777597163549,6.144164870905976,6.142537789336482,6.144014667217172,6.145652563643634,6.143082575439037,6.141280441159935,6.136649610846439,6.138473567342328,6.136214130233205
97,6.146224798561695,6.147427564388153,6.146514745858542,6.15166176781456,6.151588222318883,6.148565389247421,6.1484337134308635,6.143868049740162,6.144816257731834,6.143722497037846,6.14187814585828,6.141148068725825,6.14331351558616,6.1392835983302465,6.1372404404685446
98,6.149425276131798,6.151965191778952,6.15384082184138,6.154059643169523,6.152938864951361,6.155265165716816,6.149999547301862,6.15095921427326,6.153080096191484,6.1528264021253385,6.149774878513647,6.153553905190595,6.147893830221074,6.147409699432865,6.145975965931424
99,6.16434587752277,6.163774001451668,6.162753257511727,6.165203734193848,6.162893724110119,6.166129017809698,6.164163150834126,6.160735365543837,6.161506802513432,6.164388625189231,6.165027696653121,6.162372067659789,6.161904633333416,6.161275349046555,6.157661396512616
100,6.173822902628895,6.1734443890865665,6.173953036238182,6.1769296428805065,6.17676191025557,6.174830692448328,6.173679309371298,6.174324290226486,6.1721184077588385,6.1706431113261315,6.172205991197111,6.171977478358033,6.170242796033144,6.1689102390886354,6.167142516001558
101,6.184253744408737,6.184698203804402,6.185099749898443,6.186651025273685,6.187028571866666,6.187024954227713,6.187878202714506,6.186269017464251,6.185835671801765,6.183404143806606,6.183288498290404,6.18293290696064,6.1813536077369715,6.182762132115041,6.1809514081669965
102,6.198182066704429,6.199805608332211,6.196124147766985,6.194982394483319,6.196857838996867,6.196556592573247,6.195072298925787,6.194290978138139,6.1927974712238525,6.1963864400516515,6.1930525525284414,6.191611236259808,6.191800118905943,6.190584408617098,6.189521744133861
103,6.2056736580969725,6.2045624331535505,6.2048368879166,6.205335738990685,6.204727023779397,6.204602771645493,6.205317474527981,6.205488366176008,6.205067685513226,6.2057726434115805,6.203761734625271,6.202956150866404,6.201759653798447,6.200873243773434,6.201648680849223
104,6.213794325683915,6.213403314489951,6.21434652281023,6.214220344975411,6.213347817882067,6.216272009704417,6.214462718338421,6.211960507292199,6.213139145762814,6.211285142595394,6.21186171446329,6.211576701079402,6.210158832897553,6.209015689937517,6.2095249741147
105,6.158902681064498,6.159484995878536,6.162856771124002,6.158259744770546,6.160053894867368,6.158487129817886,6.159601212914212,6.15803421060323,6.159205572171383,6.158545957085887,6.157869114812815,6.158622031048417,6.159031325722782,6.15599669018774,6.15593141773448
106,6.153408298925209,6.153832466373899,6.155506867495962,6.159233295680631,6.158735501201719,6.15753449316637,6.15593707970926,6.154319267369399,6.153515586093628,6.152488324853514,6.153452083643926,6.15437203918002,6.151497075120484,6.151595105549143,6.149687944751226
107,6.15135612683438,6.151482379303169,6.1511830672028385,6.156142495695513,6.152413119918923,6.152775335460951,6.149983911203116,6.150837068435773,6.153070127561796,6.150261360019612,6.152395776781528,6.155413716660221,6.154520164885518,6.149007787212953,6.146345889026932
108,6.148127120665008,6.148656827719434,6.150114838818306,6.149640990089164,6.150661368604692,6.149688869574828,6.149234723648758,6.148096963027158,6.1479654396825785,6.151626429303814,6.1473920999654235,6.149063876732854,6.147664885411462,6.144659725604566,6.143562335613441
109,6.150444396928879,6.149883642502936,6.149368739617152,6.151404097417057,6.149394105932396,6.150343439189333,6.14865742565856,6.148325213057173,6.148406708826626,6.151041797341784,6.15310164579083,6.151998228239259,6.147722004871888,6.145746267541245,6.144445119298819
110,6.147215681540618,6.148337955471581,6.15129724701873,6.148331147215017,6.147270554620366,6.1504836546810315,6.147100387002627,6.146621737776982,6.148191227455569,6.1511844149627235,6.151769573524444,6.147134568050233,6.145168812920497,6.146270843350706,6.142912975103327
111,6.143589656803988,6.143930714233636,6.147775186188611,6.15010188690068,6.146239695976533,6.147062230985176,6.147620758344543,6.1458224248641855,6.147681911319683,6.1438722784859054,6.141040298987071,6.140385813819671,6.1443389639368595,6.13997355663963,6.135651498180143
