,Agent_0,Agent_1
0,1.674,1.669
1,1.531,1.669
2,1.429,1.539
3,1.593,1.661
4,1.569,1.533
5,1.544,1.641
6,1.546,1.56
7,1.652,1.658
8,1.65,1.644
9,1.632,1.637
10,1.646,1.65
11,1.659,1.651
12,1.656,1.657
13,1.66,1.658
14,1.657,1.657
15,1.65,1.648
16,1.643,1.657
17,1.656,1.645
18,1.65,1.651
19,1.656,1.665
20,1.656,1.658
21,1.658,1.666
22,1.658,1.659
23,1.664,1.666
24,1.664,1.666
25,1.664,1.666
26,1.664,1.666
27,1.664,1.666
28,1.664,1.667
29,1.664,1.66
30,1.657,1.66
31,1.664,1.667
32,1.664,1.659
33,1.656,1.659
34,1.663,1.666
35,1.663,1.666
36,1.663,1.666
37,1.663,1.666
38,1.663,1.666
39,1.663,1.666
40,1.663,1.666
41,1.663,1.666
42,1.663,1.666
43,1.663,1.666
44,1.662,1.665
45,1.662,1.665
46,1.662,1.665
47,1.662,1.665
48,1.662,1.665
49,1.661,1.665
50,1.661,1.665
51,1.661,1.665
52,1.655,1.665
53,1.654,1.658
54,1.661,1.665
55,1.661,1.665
56,1.661,1.665
57,1.661,1.666
58,1.661,1.658
59,1.655,1.658
60,1.661,1.665
61,1.661,1.665
62,1.661,1.665
63,1.661,1.665
64,1.661,1.665
65,1.661,1.665
66,1.661,1.665
67,1.661,1.666
68,1.661,1.659
69,1.654,1.659
70,1.661,1.666
71,1.661,1.666
72,1.661,1.666
73,1.661,1.666
74,1.661,1.666
75,1.661,1.666
76,1.661,1.666
77,1.661,1.666
78,1.661,1.666
79,1.662,1.666
80,1.662,1.666
81,1.662,1.666
82,1.662,1.666
83,1.662,1.665
84,1.662,1.665
85,1.662,1.665
86,1.662,1.665
87,1.662,1.665
88,1.662,1.665
89,1.662,1.665
90,1.662,1.666
91,1.668,1.659
92,1.653,1.659
93,1.659,1.659
94,1.658,1.666
95,1.656,1.659
96,1.663,1.666
97,1.663,1.666
98,1.663,1.653
99,1.649,1.653
100,1.663,1.666
