,Agent_0,Agent_1
0,1.813,1.738
1,1.64,1.738
2,1.509,1.583
3,1.645,1.467
4,1.739,1.621
5,1.785,1.64
6,1.79,1.693
7,1.775,1.699
8,1.778,1.707
9,1.779,1.701
10,1.781,1.714
11,1.784,1.714
12,1.777,1.714
13,1.778,1.707
14,1.785,1.72
15,1.785,1.705
16,1.79,1.719
17,1.779,1.719
18,1.777,1.706
19,1.785,1.72
20,1.784,1.714
21,1.786,1.721
22,1.785,1.721
23,1.784,1.721
24,1.785,1.713
25,1.787,1.719
26,1.787,1.72
27,1.785,1.72
28,1.789,1.72
29,1.786,1.719
30,1.786,1.723
31,1.787,1.713
32,1.777,1.718
33,1.781,1.702
34,1.787,1.715
35,1.784,1.717
36,1.783,1.708
37,1.786,1.715
38,1.785,1.716
39,1.784,1.709
40,1.784,1.716
41,1.786,1.716
42,1.789,1.716
43,1.789,1.717
44,1.788,1.717
45,1.788,1.717
46,1.791,1.717
47,1.788,1.722
48,1.79,1.713
49,1.791,1.719
50,1.792,1.724
51,1.793,1.724
52,1.792,1.725
53,1.791,1.724
54,1.791,1.724
55,1.791,1.716
56,1.792,1.723
57,1.791,1.723
58,1.792,1.723
59,1.791,1.723
60,1.792,1.723
61,1.797,1.723
62,1.796,1.725
63,1.793,1.724
64,1.793,1.724
65,1.794,1.724
66,1.793,1.725
67,1.797,1.724
68,1.796,1.724
69,1.795,1.724
70,1.792,1.724
71,1.794,1.717
72,1.794,1.725
73,1.797,1.726
74,1.795,1.717
75,1.796,1.723
76,1.798,1.723
77,1.787,1.723
78,1.791,1.717
79,1.794,1.724
80,1.793,1.717
81,1.793,1.724
82,1.795,1.716
83,1.797,1.722
84,1.796,1.723
85,1.796,1.723
86,1.795,1.723
87,1.794,1.723
88,1.793,1.723
89,1.794,1.723
90,1.793,1.722
91,1.795,1.722
92,1.796,1.715
93,1.797,1.713
94,1.8,1.725
95,1.799,1.726
96,1.796,1.726
97,1.796,1.726
98,1.798,1.726
99,1.795,1.726
100,1.797,1.726
