,Agent_0,Agent_1
0,1.734,1.709
1,1.581,1.707
2,1.467,1.573
3,1.619,1.686
4,1.708,1.554
5,1.751,1.671
6,1.697,1.654
7,1.692,1.634
8,1.716,1.675
9,1.695,1.663
10,1.727,1.656
11,1.742,1.685
12,1.699,1.693
13,1.727,1.662
14,1.734,1.699
15,1.719,1.685
16,1.727,1.692
17,1.737,1.683
18,1.71,1.696
19,1.727,1.683
20,1.737,1.685
21,1.726,1.707
22,1.733,1.684
23,1.732,1.708
24,1.737,1.69
25,1.729,1.701
26,1.74,1.703
27,1.735,1.693
28,1.737,1.704
29,1.737,1.709
30,1.737,1.699
31,1.735,1.704
32,1.739,1.708
33,1.74,1.705
34,1.738,1.702
35,1.731,1.7
36,1.738,1.699
37,1.728,1.703
38,1.727,1.691
39,1.721,1.698
40,1.738,1.689
41,1.73,1.712
42,1.73,1.688
43,1.74,1.708
44,1.731,1.691
45,1.732,1.697
46,1.744,1.689
47,1.735,1.707
48,1.734,1.699
49,1.733,1.698
50,1.742,1.697
51,1.734,1.703
52,1.7295,1.7
53,1.743,1.694
54,1.7295,1.703
55,1.729,1.686
56,1.733,1.697
57,1.723,1.693
58,1.731,1.691
59,1.737,1.697
60,1.73,1.705
61,1.737,1.702
62,1.73,1.699
63,1.732,1.701
64,1.727,1.699
65,1.737,1.703
66,1.738,1.7
67,1.742,1.707
68,1.728,1.706
69,1.736,1.704
70,1.74,1.702
71,1.733,1.708
72,1.741,1.698
73,1.733,1.702
74,1.737,1.699
75,1.73,1.713
76,1.736,1.6875
77,1.732,1.703
78,1.727,1.693
79,1.739,1.693
80,1.739,1.712
81,1.738,1.703
82,1.738,1.709
83,1.738,1.713
84,1.741,1.705
85,1.733,1.711
86,1.74,1.703
87,1.732,1.709
88,1.737,1.702
89,1.737,1.709
90,1.741,1.709
91,1.736,1.714
92,1.747,1.704
93,1.737,1.709
94,1.731,1.7
95,1.733,1.698
96,1.741,1.697
97,1.735,1.708
98,1.74,1.697
99,1.735,1.706
100,1.735,1.697
