,Agent_0,Agent_1
0,1.808,1.699
1,1.637,1.699
2,1.508,1.555
3,1.651,1.456
4,1.749,1.601
5,1.773,1.633
6,1.785,1.688
7,1.791,1.691
8,1.792,1.688
9,1.793,1.694
10,1.793,1.692
11,1.794,1.691
12,1.796,1.69
13,1.787,1.697
14,1.787,1.689
15,1.787,1.677
16,1.792,1.691
17,1.794,1.69
18,1.795,1.696
19,1.795,1.696
20,1.795,1.696
21,1.795,1.696
22,1.795,1.696
23,1.795,1.696
24,1.795,1.696
25,1.778,1.701
26,1.778,1.679
27,1.784,1.666
28,1.787,1.681
29,1.79,1.687
30,1.791,1.692
31,1.792,1.684
32,1.795,1.689
33,1.797,1.695
34,1.797,1.695
35,1.797,1.695
36,1.797,1.695
37,1.797,1.695
38,1.797,1.695
39,1.797,1.695
40,1.797,1.695
41,1.797,1.695
42,1.797,1.695
43,1.797,1.695
44,1.797,1.695
45,1.797,1.695
46,1.797,1.695
47,1.796,1.695
48,1.796,1.688
49,1.797,1.695
50,1.792,1.695
51,1.791,1.6875
52,1.791,1.682
53,1.795,1.69
54,1.796,1.689
55,1.797,1.695
56,1.789,1.695
57,1.7705,1.689
58,1.771,1.67
59,1.78,1.667
60,1.792,1.683
61,1.796,1.686
62,1.797,1.697
63,1.797,1.697
64,1.797,1.697
65,1.797,1.689
66,1.799,1.696
67,1.798,1.696
68,1.798,1.696
69,1.798,1.696
70,1.798,1.697
71,1.798,1.696
72,1.798,1.695
73,1.798,1.692
74,1.801,1.692
75,1.792,1.69
76,1.792,1.685
77,1.797,1.692
78,1.797,1.692
79,1.798,1.69
80,1.797,1.696
81,1.797,1.695
82,1.797,1.694
83,1.797,1.694
84,1.797,1.695
85,1.797,1.695
86,1.797,1.7
87,1.797,1.691
88,1.798,1.691
89,1.798,1.697
90,1.798,1.697
91,1.798,1.697
92,1.798,1.697
93,1.798,1.697
94,1.799,1.697
95,1.799,1.697
96,1.799,1.697
97,1.799,1.697
98,1.799,1.697
99,1.79,1.69
100,1.791,1.689
