,Agent_0,Agent_1
0,0.1417031920564908,0.13347404224372716
1,0.27241150916165946,0.13451790751938825
2,0.3851009353710754,0.1082920589435183
3,0.4510524056049836,0.1115811700307636
4,0.49508057179421944,0.15285734787324115
5,0.5538877197744465,0.20324602560017965
6,0.6176146623549186,0.21838623059487738
7,0.633849081057863,0.29572922080120095
8,0.7021758629015914,0.2771751792326257
9,0.7016748789852255,0.3012108637364116
10,0.7102253225573398,0.3324281729438861
11,0.7237543097496141,0.36460167859961523
12,0.7915291743062014,0.37062225439313157
13,0.8595203994042718,0.43186339192834594
14,0.9080978309781405,0.4207038032671779
15,0.9181196705671445,0.5026355122814901
16,0.937533624225648,0.5498931978102203
17,0.9687340885117497,0.5673775794020551
18,1.0604156399343858,0.5559656481687444
19,1.1161210146569776,0.5263729567340365
20,1.1384990187601285,0.5379815062076341
21,1.1213443914585945,0.5604548977014557
22,1.0967289888120946,0.5706709911549901
23,1.0557122507672536,0.5899374568936445
24,1.0689768445335077,0.5569858772924932
25,1.0226355352748255,0.5981785509990767
26,1.0842868475853198,0.5064687718065483
27,1.0784930696967847,0.5606281733220355
28,1.1137986466993466,0.49678271193806134
29,1.0815438930023484,0.5309872622396019
30,1.093207887046112,0.5595101250984704
31,1.11804954927462,0.5178315495207418
32,1.101038160694036,0.5589698304006269
33,1.094678236163967,0.5626915940936758
34,1.1028970099424953,0.5080611168334745
35,1.0836950861579984,0.5399474701248274
36,1.0574473524594556,0.5642605579361932
37,1.0682153836097563,0.5300234655257838
38,1.0885518160240961,0.5454655215104758
39,1.123507830284441,0.5159996827314081
40,1.1175745697663966,0.5328688994729924
41,1.1090247363758863,0.5551803880128832
42,1.1101960566925801,0.5600891120495641
43,1.0997267416137841,0.5565846835501931
44,1.1286942759671348,0.5130667278425045
45,1.0879584584991693,0.5819534418384265
46,1.1282708377992194,0.5421991754046676
47,1.079933993105962,0.5774173457794353
48,1.105244485630105,0.49986142115283866
49,1.077472595770077,0.5136932489233766
50,1.0778102792432187,0.5346112826903946
51,1.120617798489436,0.5225965650238013
52,1.1036349743723757,0.5581340173027198
53,1.1118409650223076,0.5489919478301525
54,1.1268295134582647,0.5176426727465021
55,1.1188389125919733,0.5292463032486678
56,1.142209272229519,0.5121912310855107
57,1.162963128944583,0.5087627026357454
58,1.1472673407725391,0.5385396388926803
59,1.108220794389101,0.5815458929115935
60,1.1078689506627692,0.5625102576513862
61,1.056326991583156,0.5970568004998938
62,1.0676684089382609,0.5671104523262217
63,1.1230631880995392,0.5050026135902378
64,1.095130448425654,0.5372145860988485
