,Agent_0,Agent_1
0,0.6107620504169095,0.5445044394787341
1,0.5748992856130781,0.660095270139055
2,0.6991968497096424,0.6281038594186297
3,0.6262945121486789,0.5464260521436314
4,0.6207420513583691,0.5771078697808945
5,0.6005399126155762,0.6066015049383118
6,0.779136293066076,1.1776787779860658
7,0.5820986172660296,0.5385148104888057
8,0.6357169927148785,0.7387407725449061
9,0.6045042968045586,0.6159120220726554
10,0.5830577325510508,0.5350535988560161
11,0.6219656408121434,0.523976262033439
12,0.6146617522467618,0.5835993515343111
13,0.7055978289913458,0.6762561218535601
14,0.6352979108518864,0.5942694683355993
15,0.5597470256450061,1.089896185449066
16,0.6068883693356987,0.67517449418452
17,0.6266402562700615,0.5723053412325437
18,0.5774124523524558,0.6427751524786004
19,0.5335542720095447,0.5629011214809689
