,Agent_0,Agent_1
0,1.1128745284716393,0.549812827547033
1,1.1064893679129784,0.544130542367482
2,1.0890229600713255,0.537252886213677
3,1.083739266060315,0.5202683432133621
4,1.1063958918507202,0.5529575848015285
5,1.109128136319898,0.5406507119973021
6,1.0991221604323684,0.5426366725531728
7,1.09598523409162,0.5245936848711065
8,1.110859268583544,0.5405918239176183
9,1.1083090434766125,0.5448896773662489
10,1.1113839263802459,0.5376147842622281
11,1.112007850537719,0.5388839072770258
12,1.1158114458095596,0.5473932157685085
13,1.1083949470631183,0.5526486664390969
14,1.1103284472118076,0.5451080721228195
15,1.0972533539180023,0.53203671594515
16,1.1074771127794516,0.5454693741954267
17,1.1170302682120792,0.5601493936101712
18,1.1250147784497497,0.5547136223573846
19,1.093728833696627,0.5433732064995889
