,Agent_0,Agent_1
0,0.6459318103909826,0.8361767994198873
1,0.8787193023808918,0.10859730860421399
2,0.32678161843655384,-0.1367796077339432
3,0.7690356113413492,0.3433974687087718
4,-0.03362566970528068,0.8660407319453329
5,0.4103552535450376,0.9752167845291895
6,0.47039218925428256,0.7586107760399416
7,0.38932510131579323,0.7541556106783802
8,0.5159999285187558,0.7851894532500553
9,0.5117583446346982,0.7278891762106402
10,0.4212240514234057,0.842980725843853
11,0.5115229958451651,0.908100087867559
12,0.639119014381283,0.692223398485082
13,0.4559607050586435,0.8573802801498808
14,0.5935111826875182,0.8487755004655984
15,0.5685988951350427,0.8096349433289853
16,0.5966258475040072,0.8129847535120629
17,0.5070729934422779,0.8771251242789473
18,0.6357273394033653,0.7432358006565807
19,0.5477803684787163,0.8367164882901641
20,0.5335240888464231,0.8904954638949087
21,0.6556252039433852,0.8017896846607225
22,0.5332173148326554,0.8723136178122808
23,0.6551347159378604,0.8301757421657152
24,0.5599727101680929,0.8857682793246198
25,0.6263019541933799,0.8285789137457182
26,0.6156318403332214,0.8698609533528427
27,0.5794056215605853,0.8704077998717329
28,0.6279476942718994,0.8644296154381307
29,0.648327513041379,0.8551084065459695
30,0.6005173520212634,0.8745701048748877
31,0.631413359798805,0.8574127198321607
32,0.6411357565759013,0.8638441641056172
33,0.6194827198960096,0.8716045839090991
34,0.6073583866464727,0.8709769256874186
35,0.617862917553703,0.8404781748605332
36,0.5976533142527782,0.8761691474721968
37,0.6372387836817072,0.8229915855511883
38,0.5819444691032173,0.8342142025328435
39,0.6330446867138604,0.7877145234830099
40,0.5516174168723078,0.8889924870009243
41,0.6773401420456916,0.8173291004132871
42,0.5678048046533576,0.8512044996081103
43,0.6350279506709772,0.8717736523328188
44,0.5739486756503178,0.8494499700361837
45,0.5995645973132067,0.8398020789770625
46,0.5333682673011302,0.9128264067126406
47,0.6398871760112111,0.8500982596894442
48,0.6034949230287738,0.8584884061261929
49,0.6006145256713984,0.8470957953228397
50,0.5781303286522319,0.8926180751979336
51,0.6293000230854242,0.8522819653379285
52,0.6190696978559123,0.8237666053641265
53,0.5612355042695574,0.8950956762089299
54,0.6348749135588189,0.8233857520369792
55,0.5565392445140624,0.8423534785792034
56,0.5937329861207927,0.8550963317196573
57,0.6007383847781804,0.8110692524138866
58,0.5788991670072985,0.8485592303198513
59,0.5913285629450609,0.8753623682824964
60,0.6472858656011524,0.8253231859736093
61,0.6108468260034781,0.8620196551295611
62,0.6153099534247233,0.8364689360007604
63,0.6172126104894543,0.8421407956237301
64,0.6220083329092391,0.8228317272005732
65,0.6215912934820349,0.8585685592976219
66,0.6077006897208325,0.8733334088402753
67,0.6268781984233687,0.8803310449058929
68,0.6505492780329734,0.8134370448221953
69,0.6285379473798324,0.8531862729875719
70,0.6074927317695871,0.8774789063992585
71,0.6541398195228705,0.8372934304092565
72,0.5887934547899208,0.8828552570550127
73,0.6230285165504605,0.8482358844673439
74,0.6045160100676382,0.8642214067031773
75,0.6755991797791928,0.8125075929896702
76,0.5508926062885726,0.8777275197495585
77,0.6299539416474129,0.8401826086422168
78,0.59564416553936,0.8286682118847635
79,0.5722717327654365,0.8818472070902198
80,0.6589045759429781,0.8555436329525433
81,0.618212468965359,0.8701461045888287
82,0.6476625768442801,0.8607536759892032
83,0.6680689871384763,0.8478958269092958
84,0.6179201124948361,0.875917345163157
85,0.6661981523695881,0.8309016700306879
86,0.6156807081216871,0.8741787664603364
87,0.6557304179227599,0.8310083379121073
88,0.615536724312294,0.8653444939179163
89,0.6481916945255002,0.856484457370508
90,0.6375859917807647,0.8742822077771398
91,0.6739917317005861,0.839400555359077
92,0.5973971200223319,0.9055989512696726
93,0.6466062656694109,0.851805859612969
94,0.6153073268803102,0.8397347997141559
95,0.6052255141063007,0.8396449085448234
96,0.584760976048431,0.8847316984147093
97,0.6455081915164007,0.8417656496602793
98,0.5875734010306078,0.8755249163019855
99,0.6306977360657341,0.8416886553413052
100,0.5945728432494233,0.8639327578571967
