,Agent_0,Agent_1
0,1.1095904479255092,0.5683106896964419
1,1.2343335075033823,-0.16693469338013972
2,0.5324854434389683,-0.23760137245688942
3,0.4947544747305409,-0.11696533349791213
4,0.42895014790769065,0.055087195101112096
5,0.41333435309516187,0.25640562804073175
6,0.573807227240028,0.20146733651027432
7,0.733378497170645,0.4118315524598195
8,0.9023245517335237,0.4731596229913751
9,0.938003009028402,0.5392971881397951
10,1.006534216036568,0.5661481364185459
11,1.0385855360814418,0.5466181052595321
12,1.0814788372411506,0.5273682809551274
13,1.1183456907736404,0.5049561072478388
14,1.140228508940075,0.494803677290518
15,1.1020466046410802,0.5349258732619111
16,1.146327062502928,0.4944845811141034
17,1.1026704118717294,0.5308814999446733
18,1.0639668199206382,0.5528632398027077
19,1.084192473675016,0.5237145357064248
20,1.136116300945987,0.4473782024839988
21,1.1142120643330142,0.5010076008931159
22,1.1315623370557675,0.48937927298159406
23,1.1370581840710834,0.49151286755295864
24,1.1188935133748064,0.5239393436596671
25,1.1174464274017233,0.5214401717832462
26,1.1382111828217782,0.5007210425922703
27,1.1361764551445463,0.5124898021955672
28,1.1318923035906843,0.5056377547317379
29,1.0839454864439355,0.5550202320180453
30,1.1170187945881604,0.551444317484736
31,1.1184152578826707,0.5339001266958542
32,1.1189361808785336,0.5263464006812885
33,1.107266994891449,0.5599288665733327
34,1.120520092929986,0.5480118408355402
35,1.1168336752805996,0.5618043947024896
36,1.0980446260980457,0.5718694721231632
37,1.0791659419784176,0.5628159667888217
38,1.1110170746197197,0.5132299871208279
39,1.072440294723209,0.5609591243580023
40,1.07781601364279,0.5209546718770027
41,1.0666537873489355,0.5938756535948964
42,1.0962412339390637,0.5573324917688783
43,1.101278541843434,0.5478444369019406
44,1.1344263279591122,0.5085399662025409
45,1.1364747595173343,0.5327924757849899
46,1.107765182818993,0.5657609033848472
47,1.1124283610991024,0.5638172718131225
48,1.1147239243033096,0.5377845504255068
49,1.0866176953521502,0.547373495994709
50,1.0596516129160984,0.5521677771723088
51,1.0723490849632031,0.560772587979507
52,1.094785221130961,0.5623108354802026
53,1.1106624357074462,0.5403948440573466
54,1.1291781152535716,0.5221722524727019
55,1.130861677860514,0.5475111449996988
56,1.151428321564075,0.5290655562613926
57,1.128650847180338,0.5517088442006981
58,1.1343641383161698,0.5352045925281393
59,1.1296804561508786,0.5443635719426217
60,1.1419506733909948,0.5338728761446031
61,1.1189627447105015,0.5609613473121726
62,1.1385488890160453,0.5300630893595234
63,1.139837058924243,0.53864480687591
64,1.112901547785097,0.5618025582600353
65,1.1073526313927986,0.5549148322492137
66,1.1288296972749603,0.5371753569764024
67,1.1239710488245025,0.5539551092251547
68,1.1263041598771382,0.5583724651973391
69,1.1159983222109662,0.5736429213002577
70,1.0973693299928515,0.5829178963459053
71,1.097354769418676,0.5596367378013232
72,1.1315142860753897,0.47827334573931635
73,1.1067441511481695,0.5150177220153991
74,1.1168102250876801,0.5561601707175176
75,1.118942710763685,0.554976444819359
76,1.1387101588620228,0.5337369093480793
77,1.1332257728634878,0.5340709369610818
78,1.1231592091843905,0.5468834551627741
79,1.1336867227811802,0.5337721249951993
80,1.124035561923307,0.5466722671945622
81,1.1349760000366387,0.533932371991526
82,1.124770972323374,0.5352885666939445
83,1.1201628044717873,0.5608825710664567
84,1.12240946514085,0.5555295871370818
85,1.1337161434438054,0.5391994432518042
86,1.1066027745963702,0.5688598462635855
87,1.118038931532614,0.5545007894153743
88,1.100891337859001,0.5455736291076303
89,1.1404160552631404,0.4908076674046368
90,1.1392488150641766,0.4924438599199871
91,1.1535051114749177,0.504815119425736
92,1.1550399041389683,0.5278003324393031
93,1.1139264603516394,0.574028604415283
94,1.1187846308057487,0.5519809167598817
95,1.1130873142583366,0.5527793800554947
96,1.129904937348917,0.5469591235095295
97,1.1147993063224801,0.5606377082273253
98,1.0640601147462605,0.594587249815373
99,1.0894955145921212,0.548007964457307
100,1.1429874760090277,0.5022420874122837
